date,area,average_price,code,houses_sold,no_of_crimes
10/1/2012,newham,211658,E09000025,178,2842
11/1/2012,newham,211473,E09000025,152,2715
12/1/2012,newham,214504,E09000025,170,2604
1/1/2013,newham,216276,E09000025,136,2616
2/1/2013,newham,217656,E09000025,192,2155
3/1/2013,newham,218740,E09000025,173,2262
4/1/2013,newham,220203,E09000025,139,2328
5/1/2013,newham,221686,E09000025,172,2231
6/1/2013,newham,224762,E09000025,188,2317
7/1/2013,newham,224133,E09000025,216,2671
8/1/2013,newham,224817,E09000025,194,2386
9/1/2013,newham,224015,E09000025,239,2130
10/1/2013,newham,223556,E09000025,205,2609
11/1/2013,newham,228005,E09000025,266,2558
12/1/2013,newham,229561,E09000025,266,2336
1/1/2014,newham,234334,E09000025,237,2398
2/1/2014,newham,234169,E09000025,218,2372
3/1/2014,newham,234548,E09000025,264,2615
4/1/2014,newham,242493,E09000025,211,2314
5/1/2014,newham,249075,E09000025,241,2427
6/1/2014,newham,257977,E09000025,319,2317
7/1/2014,newham,263542,E09000025,250,2432
8/1/2014,newham,270521,E09000025,287,2239
9/1/2014,newham,276292,E09000025,263,2366
10/1/2014,newham,278469,E09000025,283,2428
11/1/2014,newham,279108,E09000025,227,2488
12/1/2014,newham,279219,E09000025,245,2430
1/1/2015,newham,278132,E09000025,198,2561
2/1/2015,newham,279870,E09000025,211,2330
3/1/2015,newham,282742,E09000025,217,2656
4/1/2015,newham,287539,E09000025,185,2240
5/1/2015,newham,291590,E09000025,228,2426
6/1/2015,newham,293256,E09000025,374,2596
7/1/2015,newham,297453,E09000025,268,2718
8/1/2015,newham,301504,E09000025,240,2454
9/1/2015,newham,308543,E09000025,283,2476
10/1/2015,newham,313025,E09000025,307,2703
11/1/2015,newham,317550,E09000025,273,2650
12/1/2015,newham,319493,E09000025,298,2465
1/1/2016,newham,325990,E09000025,252,2518
2/1/2016,newham,329609,E09000025,238,2394
3/1/2016,newham,336144,E09000025,479,2459
4/1/2016,newham,337626,E09000025,132,2432
5/1/2016,newham,343814,E09000025,141,2573
6/1/2016,newham,351368,E09000025,148,2540
7/1/2016,newham,355960,E09000025,219,2663
8/1/2016,newham,359410,E09000025,218,2610
9/1/2016,newham,362358,E09000025,142,2518
10/1/2016,newham,359280,E09000025,373,2885
11/1/2016,newham,360642,E09000025,309,2775
12/1/2016,newham,353282,E09000025,305,2800
1/1/2017,newham,355298,E09000025,214,2631
2/1/2017,newham,359315,E09000025,280,2549
3/1/2017,newham,364544,E09000025,388,3049
4/1/2017,newham,365240,E09000025,358,2788
5/1/2017,newham,365854,E09000025,359,2746
6/1/2017,newham,362237,E09000025,456,2836
7/1/2017,newham,363805,E09000025,369,3115
8/1/2017,newham,361141,E09000025,290,2840
9/1/2017,newham,369229,E09000025,219,2882
10/1/2017,newham,368084,E09000025,243,3153
11/1/2017,newham,361402,E09000025,260,3160
12/1/2017,newham,349429,E09000025,285,2803
1/1/2018,newham,343800,E09000025,266,2968
2/1/2018,newham,347618,E09000025,390,2681
3/1/2018,newham,352992,E09000025,248,2969
4/1/2018,newham,360618,E09000025,265,2883
5/1/2018,newham,363096,E09000025,261,3008
6/1/2018,newham,366703,E09000025,275,3199
7/1/2018,newham,368343,E09000025,189,3115
8/1/2018,newham,365932,E09000025,218,2970
9/1/2018,newham,366285,E09000025,271,2943
10/1/2018,newham,361585,E09000025,244,3138
11/1/2018,newham,357045,E09000025,283,3156
12/1/2018,newham,354253,E09000025,265,2990
1/1/2019,newham,358029,E09000025,184,2827
2/1/2019,newham,363475,E09000025,150,2884
3/1/2019,newham,366893,E09000025,145,3032
4/1/2019,newham,368035,E09000025,143,2916
5/1/2019,newham,370155,E09000025,145,3098
6/1/2019,newham,358981,E09000025,123,3160
7/1/2019,newham,356312,E09000025,198,3337
8/1/2019,newham,358034,E09000025,162,2976
9/1/2019,newham,368382,E09000025,154,2826
10/1/2019,newham,371678,E09000025,159,3321
11/1/2019,newham,365400,E09000025,142,3063
12/1/2019,newham,363493,E09000025,,2841
1/1/2020,newham,368816,E09000025,,3011
1/1/1995,redbridge,72190,E09000026,268,
2/1/1995,redbridge,72142,E09000026,277,
3/1/1995,redbridge,72501,E09000026,385,
4/1/1995,redbridge,72229,E09000026,317,
5/1/1995,redbridge,72367,E09000026,399,
6/1/1995,redbridge,72279,E09000026,356,
7/1/1995,redbridge,72881,E09000026,363,
8/1/1995,redbridge,73275,E09000026,327,
9/1/1995,redbridge,73204,E09000026,338,
10/1/1995,redbridge,72917,E09000026,302,
11/1/1995,redbridge,72394,E09000026,316,
12/1/1995,redbridge,72587,E09000026,316,
1/1/1996,redbridge,72861,E09000026,311,
2/1/1996,redbridge,73535,E09000026,276,
3/1/1996,redbridge,73850,E09000026,371,
4/1/1996,redbridge,74676,E09000026,348,
5/1/1996,redbridge,74311,E09000026,367,
6/1/1996,redbridge,74998,E09000026,360,
7/1/1996,redbridge,75514,E09000026,375,
8/1/1996,redbridge,77111,E09000026,467,
9/1/1996,redbridge,77310,E09000026,412,
10/1/1996,redbridge,76939,E09000026,438,
11/1/1996,redbridge,76479,E09000026,478,
12/1/1996,redbridge,76719,E09000026,418,
1/1/1997,redbridge,78163,E09000026,371,
2/1/1997,redbridge,79164,E09000026,293,
3/1/1997,redbridge,79278,E09000026,373,
4/1/1997,redbridge,79359,E09000026,439,
5/1/1997,redbridge,80730,E09000026,414,
6/1/1997,redbridge,82489,E09000026,463,
7/1/1997,redbridge,83540,E09000026,507,
8/1/1997,redbridge,84855,E09000026,499,
9/1/1997,redbridge,86034,E09000026,452,
10/1/1997,redbridge,87905,E09000026,466,
11/1/1997,redbridge,88281,E09000026,426,
12/1/1997,redbridge,90666,E09000026,379,
1/1/1998,redbridge,91622,E09000026,323,
2/1/1998,redbridge,93396,E09000026,312,
3/1/1998,redbridge,92292,E09000026,356,
4/1/1998,redbridge,92631,E09000026,387,
5/1/1998,redbridge,92893,E09000026,389,
6/1/1998,redbridge,95028,E09000026,409,
7/1/1998,redbridge,95613,E09000026,514,
8/1/1998,redbridge,95984,E09000026,419,
9/1/1998,redbridge,95692,E09000026,390,
10/1/1998,redbridge,96576,E09000026,446,
11/1/1998,redbridge,96240,E09000026,388,
12/1/1998,redbridge,96205,E09000026,415,
1/1/1999,redbridge,96338,E09000026,297,
2/1/1999,redbridge,97154,E09000026,309,
3/1/1999,redbridge,98313,E09000026,414,
4/1/1999,redbridge,99209,E09000026,378,
5/1/1999,redbridge,100043,E09000026,409,
6/1/1999,redbridge,101167,E09000026,519,
7/1/1999,redbridge,101993,E09000026,550,
8/1/1999,redbridge,103992,E09000026,581,
9/1/1999,redbridge,105369,E09000026,508,
10/1/1999,redbridge,107812,E09000026,500,
11/1/1999,redbridge,110839,E09000026,512,
12/1/1999,redbridge,113057,E09000026,495,
1/1/2000,redbridge,115193,E09000026,372,
2/1/2000,redbridge,116132,E09000026,338,
3/1/2000,redbridge,118107,E09000026,473,
4/1/2000,redbridge,119155,E09000026,361,
5/1/2000,redbridge,122803,E09000026,419,
6/1/2000,redbridge,123673,E09000026,447,
7/1/2000,redbridge,126566,E09000026,472,
8/1/2000,redbridge,126944,E09000026,463,
9/1/2000,redbridge,130339,E09000026,392,
10/1/2000,redbridge,131252,E09000026,391,
11/1/2000,redbridge,131417,E09000026,369,
12/1/2000,redbridge,130970,E09000026,428,
1/1/2001,redbridge,131477,E09000026,318,1895
2/1/2001,redbridge,132580,E09000026,397,1795
3/1/2001,redbridge,133060,E09000026,473,1987
4/1/2001,redbridge,134457,E09000026,434,2032
5/1/2001,redbridge,136698,E09000026,529,2007
6/1/2001,redbridge,139840,E09000026,526,2007
7/1/2001,redbridge,142238,E09000026,543,2253
8/1/2001,redbridge,144220,E09000026,610,1912
9/1/2001,redbridge,147292,E09000026,473,2026
10/1/2001,redbridge,150244,E09000026,581,2336
11/1/2001,redbridge,153409,E09000026,447,2493
12/1/2001,redbridge,153535,E09000026,389,2293
1/1/2002,redbridge,153608,E09000026,348,2287
2/1/2002,redbridge,153902,E09000026,399,2013
3/1/2002,redbridge,155689,E09000026,431,2275
4/1/2002,redbridge,159353,E09000026,452,2383
5/1/2002,redbridge,162374,E09000026,612,2560
6/1/2002,redbridge,166465,E09000026,485,2278
7/1/2002,redbridge,169942,E09000026,609,2468
8/1/2002,redbridge,175651,E09000026,644,2157
9/1/2002,redbridge,179034,E09000026,567,2056
10/1/2002,redbridge,181965,E09000026,573,2153
11/1/2002,redbridge,183980,E09000026,585,2037
12/1/2002,redbridge,190454,E09000026,520,2008
1/1/2003,redbridge,195246,E09000026,420,2200
2/1/2003,redbridge,198761,E09000026,425,1956
3/1/2003,redbridge,200009,E09000026,411,2236
4/1/2003,redbridge,197020,E09000026,411,2064
5/1/2003,redbridge,199012,E09000026,418,2177
6/1/2003,redbridge,199983,E09000026,425,2228
7/1/2003,redbridge,205246,E09000026,482,2266
8/1/2003,redbridge,206284,E09000026,490,2090
9/1/2003,redbridge,208743,E09000026,546,2319
10/1/2003,redbridge,210845,E09000026,591,2277
11/1/2003,redbridge,211093,E09000026,578,2126
12/1/2003,redbridge,210621,E09000026,487,2128
1/1/2004,redbridge,212380,E09000026,479,2345
2/1/2004,redbridge,214753,E09000026,410,2171
3/1/2004,redbridge,218063,E09000026,477,2250
4/1/2004,redbridge,221244,E09000026,505,2040
5/1/2004,redbridge,221971,E09000026,492,2104
6/1/2004,redbridge,222683,E09000026,574,2052
7/1/2004,redbridge,223537,E09000026,625,1897
8/1/2004,redbridge,226781,E09000026,472,1881
9/1/2004,redbridge,229282,E09000026,471,1948
10/1/2004,redbridge,229412,E09000026,398,2016
11/1/2004,redbridge,230366,E09000026,434,2163
12/1/2004,redbridge,224540,E09000026,508,2089
1/1/2005,redbridge,226922,E09000026,325,2236
2/1/2005,redbridge,223392,E09000026,274,1809
3/1/2005,redbridge,226004,E09000026,327,1872
4/1/2005,redbridge,222297,E09000026,342,1888
5/1/2005,redbridge,224881,E09000026,366,1918
6/1/2005,redbridge,225825,E09000026,434,2102
7/1/2005,redbridge,226540,E09000026,512,1833
8/1/2005,redbridge,227046,E09000026,397,1746
9/1/2005,redbridge,228809,E09000026,570,1786
10/1/2005,redbridge,228013,E09000026,426,1839
11/1/2005,redbridge,228012,E09000026,473,2049
12/1/2005,redbridge,229887,E09000026,436,1985
1/1/2006,redbridge,232310,E09000026,341,1984
2/1/2006,redbridge,233950,E09000026,382,1803
3/1/2006,redbridge,232673,E09000026,500,2066
4/1/2006,redbridge,233449,E09000026,393,2095
5/1/2006,redbridge,234716,E09000026,462,2091
6/1/2006,redbridge,237258,E09000026,588,2024
7/1/2006,redbridge,240327,E09000026,483,1900
8/1/2006,redbridge,242858,E09000026,593,1843
9/1/2006,redbridge,245605,E09000026,480,1962
10/1/2006,redbridge,246389,E09000026,520,2058
11/1/2006,redbridge,247818,E09000026,555,2031
12/1/2006,redbridge,249403,E09000026,491,1834
1/1/2007,redbridge,252230,E09000026,377,2017
2/1/2007,redbridge,254286,E09000026,411,1838
3/1/2007,redbridge,258080,E09000026,463,1873
4/1/2007,redbridge,258715,E09000026,439,1849
5/1/2007,redbridge,263286,E09000026,437,1740
6/1/2007,redbridge,265723,E09000026,487,1796
7/1/2007,redbridge,271920,E09000026,457,1779
8/1/2007,redbridge,274360,E09000026,528,1722
9/1/2007,redbridge,276866,E09000026,474,1821
10/1/2007,redbridge,277153,E09000026,504,1973
11/1/2007,redbridge,275927,E09000026,420,1956
12/1/2007,redbridge,274707,E09000026,426,1664
1/1/2008,redbridge,275150,E09000026,318,1957
2/1/2008,redbridge,275920,E09000026,335,1834
3/1/2008,redbridge,275710,E09000026,308,2038
4/1/2008,redbridge,275098,E09000026,301,2086
5/1/2008,redbridge,273409,E09000026,310,1989
6/1/2008,redbridge,272560,E09000026,237,2011
7/1/2008,redbridge,271019,E09000026,248,2057
8/1/2008,redbridge,268483,E09000026,211,1812
9/1/2008,redbridge,261442,E09000026,214,1921
10/1/2008,redbridge,251241,E09000026,173,2220
11/1/2008,redbridge,240444,E09000026,135,2039
12/1/2008,redbridge,232677,E09000026,194,1902
1/1/2009,redbridge,227450,E09000026,130,2090
2/1/2009,redbridge,225546,E09000026,104,1746
3/1/2009,redbridge,221685,E09000026,161,2114
4/1/2009,redbridge,221183,E09000026,162,1895
5/1/2009,redbridge,224661,E09000026,149,1974
6/1/2009,redbridge,232297,E09000026,216,2038
7/1/2009,redbridge,236603,E09000026,237,2006
8/1/2009,redbridge,238626,E09000026,225,1738
9/1/2009,redbridge,238188,E09000026,277,2026
10/1/2009,redbridge,242244,E09000026,274,2034
11/1/2009,redbridge,241074,E09000026,273,2113
12/1/2009,redbridge,243612,E09000026,329,1820
1/1/2010,redbridge,245067,E09000026,290,1861
2/1/2010,redbridge,248356,E09000026,212,1802
3/1/2010,redbridge,247734,E09000026,256,2198
4/1/2010,redbridge,244146,E09000026,239,1877
5/1/2010,redbridge,242081,E09000026,239,1967
6/1/2010,redbridge,242505,E09000026,330,2022
7/1/2010,redbridge,247745,E09000026,290,2051
8/1/2010,redbridge,254094,E09000026,251,1843
9/1/2010,redbridge,262378,E09000026,233,2026
10/1/2010,redbridge,264967,E09000026,216,2167
11/1/2010,redbridge,264927,E09000026,203,2187
12/1/2010,redbridge,264013,E09000026,193,1862
1/1/2011,redbridge,265383,E09000026,165,2239
2/1/2011,redbridge,266662,E09000026,177,2040
3/1/2011,redbridge,266385,E09000026,183,2281
4/1/2011,redbridge,259445,E09000026,186,1971
5/1/2011,redbridge,256851,E09000026,194,2177
6/1/2011,redbridge,256194,E09000026,211,2004
7/1/2011,redbridge,262220,E09000026,250,2045
8/1/2011,redbridge,264635,E09000026,263,2027
9/1/2011,redbridge,264662,E09000026,240,1897
10/1/2011,redbridge,261123,E09000026,243,2225
11/1/2011,redbridge,260201,E09000026,212,2162
12/1/2011,redbridge,259825,E09000026,205,1815
1/1/2012,redbridge,257635,E09000026,155,2012
2/1/2012,redbridge,258661,E09000026,184,1822
3/1/2012,redbridge,258463,E09000026,243,2105
4/1/2012,redbridge,262919,E09000026,176,1758
5/1/2012,redbridge,266409,E09000026,186,1967
6/1/2012,redbridge,267446,E09000026,203,1811
7/1/2012,redbridge,270006,E09000026,233,1899
8/1/2012,redbridge,269620,E09000026,228,1904
9/1/2012,redbridge,272872,E09000026,188,1859
10/1/2012,redbridge,273061,E09000026,230,1885
11/1/2012,redbridge,269169,E09000026,261,2109
12/1/2012,redbridge,264683,E09000026,216,1784
1/1/2013,redbridge,262875,E09000026,187,1891
2/1/2013,redbridge,263623,E09000026,185,1744
3/1/2013,redbridge,267800,E09000026,176,1813
4/1/2013,redbridge,267003,E09000026,215,1641
5/1/2013,redbridge,268190,E09000026,230,1716
6/1/2013,redbridge,270454,E09000026,220,1598
7/1/2013,redbridge,277577,E09000026,266,1660
8/1/2013,redbridge,280870,E09000026,288,1515
9/1/2013,redbridge,282996,E09000026,274,1531
10/1/2013,redbridge,283749,E09000026,317,1805
11/1/2013,redbridge,285106,E09000026,320,1849
12/1/2013,redbridge,287656,E09000026,307,1699
1/1/2014,redbridge,289684,E09000026,308,1823
2/1/2014,redbridge,291687,E09000026,278,1492
3/1/2014,redbridge,289191,E09000026,256,1719
4/1/2014,redbridge,290221,E09000026,270,1543
5/1/2014,redbridge,293705,E09000026,298,1668
6/1/2014,redbridge,300479,E09000026,342,1730
7/1/2014,redbridge,306624,E09000026,379,1793
8/1/2014,redbridge,311111,E09000026,311,1627
9/1/2014,redbridge,312776,E09000026,311,1540
10/1/2014,redbridge,316407,E09000026,348,1849
11/1/2014,redbridge,321365,E09000026,316,1777
12/1/2014,redbridge,326699,E09000026,276,1754
1/1/2015,redbridge,325048,E09000026,242,1630
2/1/2015,redbridge,327256,E09000026,293,1519
3/1/2015,redbridge,326567,E09000026,307,1700
4/1/2015,redbridge,330582,E09000026,185,1509
5/1/2015,redbridge,328815,E09000026,237,1516
6/1/2015,redbridge,336843,E09000026,292,1747
7/1/2015,redbridge,342833,E09000026,341,1658
8/1/2015,redbridge,351663,E09000026,310,1487
9/1/2015,redbridge,355375,E09000026,322,1584
10/1/2015,redbridge,363224,E09000026,335,1696
11/1/2015,redbridge,368279,E09000026,300,1777
12/1/2015,redbridge,369059,E09000026,300,1735
1/1/2016,redbridge,371307,E09000026,250,1536
2/1/2016,redbridge,377717,E09000026,261,1655
3/1/2016,redbridge,388151,E09000026,534,1748
4/1/2016,redbridge,388739,E09000026,145,1678
5/1/2016,redbridge,389069,E09000026,191,1711
6/1/2016,redbridge,388322,E09000026,207,1633
7/1/2016,redbridge,394381,E09000026,269,1797
8/1/2016,redbridge,399449,E09000026,251,1757
9/1/2016,redbridge,403092,E09000026,219,1646
10/1/2016,redbridge,401347,E09000026,257,1758
11/1/2016,redbridge,398304,E09000026,250,1664
12/1/2016,redbridge,402169,E09000026,230,1602
1/1/2017,redbridge,408457,E09000026,190,1773
2/1/2017,redbridge,405705,E09000026,223,1666
3/1/2017,redbridge,402920,E09000026,271,1956
4/1/2017,redbridge,397410,E09000026,191,1766
5/1/2017,redbridge,406697,E09000026,195,2009
6/1/2017,redbridge,402585,E09000026,233,2063
7/1/2017,redbridge,409097,E09000026,243,2066
8/1/2017,redbridge,411116,E09000026,262,1962
9/1/2017,redbridge,421401,E09000026,240,2047
10/1/2017,redbridge,422354,E09000026,242,2213
11/1/2017,redbridge,419148,E09000026,224,2003
12/1/2017,redbridge,416712,E09000026,252,1924
1/1/2018,redbridge,421816,E09000026,204,2109
2/1/2018,redbridge,424246,E09000026,174,1889
3/1/2018,redbridge,423790,E09000026,219,1907
4/1/2018,redbridge,412072,E09000026,192,1942
5/1/2018,redbridge,413991,E09000026,204,1936
6/1/2018,redbridge,415016,E09000026,210,1908
7/1/2018,redbridge,424170,E09000026,237,2062
8/1/2018,redbridge,423775,E09000026,213,1759
9/1/2018,redbridge,426557,E09000026,267,1907
10/1/2018,redbridge,428131,E09000026,205,2091
11/1/2018,redbridge,430708,E09000026,251,2103
12/1/2018,redbridge,426823,E09000026,160,1936
1/1/2019,redbridge,420810,E09000026,150,1987
2/1/2019,redbridge,411411,E09000026,188,1919
3/1/2019,redbridge,405903,E09000026,183,1993
4/1/2019,redbridge,403196,E09000026,152,1988
5/1/2019,redbridge,402650,E09000026,193,2053
6/1/2019,redbridge,411017,E09000026,156,1984
7/1/2019,redbridge,417693,E09000026,185,2059
8/1/2019,redbridge,424286,E09000026,254,1900
9/1/2019,redbridge,414820,E09000026,220,2017
10/1/2019,redbridge,411851,E09000026,247,2216
11/1/2019,redbridge,413867,E09000026,191,2085
12/1/2019,redbridge,423442,E09000026,,1954
1/1/2020,redbridge,418360,E09000026,,2061
1/1/1995,richmond upon thames,109326,E09000027,208,
2/1/1995,richmond upon thames,111103,E09000027,212,
3/1/1995,richmond upon thames,107325,E09000027,307,
4/1/1995,richmond upon thames,106875,E09000027,249,
5/1/1995,richmond upon thames,107708,E09000027,289,
6/1/1995,richmond upon thames,112865,E09000027,372,
7/1/1995,richmond upon thames,114657,E09000027,309,
8/1/1995,richmond upon thames,112320,E09000027,321,
9/1/1995,richmond upon thames,110425,E09000027,301,
10/1/1995,richmond upon thames,108407,E09000027,255,
11/1/1995,richmond upon thames,109130,E09000027,274,
12/1/1995,richmond upon thames,108567,E09000027,288,
1/1/1996,richmond upon thames,111174,E09000027,230,
2/1/1996,richmond upon thames,112961,E09000027,226,
3/1/1996,richmond upon thames,114700,E09000027,315,
4/1/1996,richmond upon thames,114881,E09000027,335,
5/1/1996,richmond upon thames,117000,E09000027,383,
6/1/1996,richmond upon thames,117604,E09000027,416,
7/1/1996,richmond upon thames,119030,E09000027,431,
8/1/1996,richmond upon thames,117525,E09000027,613,
9/1/1996,richmond upon thames,118813,E09000027,447,
10/1/1996,richmond upon thames,120264,E09000027,462,
11/1/1996,richmond upon thames,121754,E09000027,491,
12/1/1996,richmond upon thames,121989,E09000027,506,
1/1/1997,richmond upon thames,122725,E09000027,405,
2/1/1997,richmond upon thames,124771,E09000027,344,
3/1/1997,richmond upon thames,127130,E09000027,343,
4/1/1997,richmond upon thames,128897,E09000027,423,
5/1/1997,richmond upon thames,130648,E09000027,480,
6/1/1997,richmond upon thames,134409,E09000027,449,
7/1/1997,richmond upon thames,137951,E09000027,588,
8/1/1997,richmond upon thames,140246,E09000027,545,
9/1/1997,richmond upon thames,143957,E09000027,459,
10/1/1997,richmond upon thames,146080,E09000027,451,
11/1/1997,richmond upon thames,150440,E09000027,350,
12/1/1997,richmond upon thames,152620,E09000027,423,
1/1/1998,richmond upon thames,152270,E09000027,332,
2/1/1998,richmond upon thames,151211,E09000027,315,
3/1/1998,richmond upon thames,150026,E09000027,348,
4/1/1998,richmond upon thames,153490,E09000027,396,
5/1/1998,richmond upon thames,154920,E09000027,421,
6/1/1998,richmond upon thames,158949,E09000027,456,
7/1/1998,richmond upon thames,160232,E09000027,452,
8/1/1998,richmond upon thames,165706,E09000027,444,
9/1/1998,richmond upon thames,170784,E09000027,427,
10/1/1998,richmond upon thames,178761,E09000027,414,
11/1/1998,richmond upon thames,180444,E09000027,406,
12/1/1998,richmond upon thames,178679,E09000027,386,
1/1/1999,richmond upon thames,174889,E09000027,302,
2/1/1999,richmond upon thames,171216,E09000027,304,
3/1/1999,richmond upon thames,169590,E09000027,466,
4/1/1999,richmond upon thames,168780,E09000027,507,
